level_0,index,Name,Time,Store,Comment
27936,121197,Shannon Hayden,20/08/2022,Walmart,so not use phone almost pay dollar
27937,121198,Shannon Hayden,20/08/2022,Walmart,not happy
27938,121240,George Pavlik,20/08/2022,Walmart,no long waste time money store
27939,121241,George Pavlik,20/08/2022,Walmart,consistently understock shelf check line open
27940,121242,George Pavlik,20/08/2022,Walmart,last time attempt shop go specific item stock generic br
27941,121243,George Pavlik,20/08/2022,Walmart,name br
27942,121244,George Pavlik,20/08/2022,Walmart,expensive store close
27943,121245,George Pavlik,20/08/2022,Walmart,also order online avoid many headache
27944,121246,George Pavlik,20/08/2022,Walmart,add extra item cart free shipping
27945,121247,George Pavlik,20/08/2022,Walmart,item really want just cancel
27946,121248,George Pavlik,20/08/2022,Walmart,plus parking lot film next dystopian movie make
27947,121249,George Pavlik,20/08/2022,Walmart,target much well atmosphere discount giftcard promotion constantly importantly stock shelf
27948,121277,Army Mom,20/08/2022,Walmart,meet karen today try online pickup ask another white employee watch inquire grocery wait hour tell not know go black old lady
27949,121278,Army Mom,20/08/2022,Walmart,yep upset nobody even manager would not just say
27950,121281,Army Mom,20/08/2022,Walmart,give order somebody else shop order
27951,121282,Army Mom,20/08/2022,Walmart,karen tell just cancel order
27952,121283,Army Mom,20/08/2022,Walmart,impossible somebody pick order
27953,121284,Army Mom,20/08/2022,Walmart,karen say call customer service explain situation tell since mess call
27954,121285,Army Mom,20/08/2022,Walmart,sit back wait popo smh
27955,121375,Anonymous,20/08/2022,Walmart,terrible experience
27956,121376,Anonymous,20/08/2022,Walmart,order online delivery night expect arrive next morning
27957,121377,Anonymous,20/08/2022,Walmart,instead driver get lose deliver wrong house not even neighbourhood
27958,121378,Anonymous,20/08/2022,Walmart,think ok honest mistake
27959,121380,Anonymous,20/08/2022,Walmart,walmart say couldn locate driver therefore food
27960,121381,Anonymous,20/08/2022,Walmart,om house couldn track
27961,121382,Anonymous,20/08/2022,Walmart,hour later around pm claim would send another driver bring food house time would ring doorbell make sure food deliver
27962,121383,Anonymous,20/08/2022,Walmart,driver never show still haven get refund
27963,121384,Anonymous,20/08/2022,Walmart,suppose weekly grocery close nothing fridge
27964,121385,Anonymous,20/08/2022,Walmart,never buy
27965,121386,Anonymous,20/08/2022,Walmart,anonymous email use
27966,121415,shelley sprague,20/08/2022,Walmart,just terrible customer service
27967,121416,shelley sprague,20/08/2022,Walmart,pay express just expect regular time
27968,121417,shelley sprague,20/08/2022,Walmart,come hour later state
27969,121418,shelley sprague,20/08/2022,Walmart,call just get throw hold process transfer around
27970,121583,Crocky Mason,20/08/2022,Walmart,say incompetent bunch not read negative review get educate
27971,121584,Crocky Mason,20/08/2022,Walmart,no product information page stop blinker name product stop play hide seek
27972,121585,Crocky Mason,20/08/2022,Walmart,good folk not want buy send amazon serious competitor lucky order twice grocery grosserie throw storm door flimsy gray plastic store bag
27973,121586,Crocky Mason,20/08/2022,Walmart,push hard dislodge heap bag
27974,121587,Crocky Mason,20/08/2022,Walmart,no tender regard frozen food meat dairy product
27975,121588,Crocky Mason,20/08/2022,Walmart,clever shopper therefore like play head game shop grocery receive throw kind store
27976,121589,Crocky Mason,20/08/2022,Walmart,not adventure end
27977,121590,Crocky Mason,20/08/2022,Walmart,service not worth buck shoot plus tip good performance
27978,121591,Crocky Mason,20/08/2022,Walmart,well else
27979,160218,Mark Maimbourg (razor918),21/08/2020,Walmart,start good
27980,160219,Mark Maimbourg (razor918),21/08/2020,Walmart,inform stock person shopper online shopping something really need list no long substitute just remove must drive store purchase
27981,160220,Mark Maimbourg (razor918),21/08/2020,Walmart,great deal go
27982,160221,Mark Maimbourg (razor918),21/08/2020,Walmart,oh forget refund hide behind term service
27983,160708,ILA BS,21/08/2020,Walmart,always order line go pick outside
27984,160709,ILA BS,21/08/2020,Walmart,always miss product like order case water get one
27985,160710,ILA BS,21/08/2020,Walmart,also one employee put grocery bag trunk put soft bag first heavy bag
27986,160711,ILA BS,21/08/2020,Walmart,today delivery house doordash
27987,160712,ILA BS,21/08/2020,Walmart,receive completely different order somebody else
27988,160713,ILA BS,21/08/2020,Walmart,accord driver walmart write order backwards
27989,160714,ILA BS,21/08/2020,Walmart,also not get grocery
27990,160715,ILA BS,21/08/2020,Walmart,walmart not even pay attention order
27991,160716,ILA BS,21/08/2020,Walmart,call walmart speak manager
27992,160717,ILA BS,21/08/2020,Walmart,get rest order next day
27993,160718,ILA BS,21/08/2020,Walmart,big walmart pinellas park florida
27994,92844,Laurie M.,21/08/2019,Amazon Go,great concept
27995,92845,Laurie M.,21/08/2019,Amazon Go,easy get
27996,92846,Laurie M.,21/08/2019,Amazon Go,food selection good
27997,92847,Laurie M.,21/08/2019,Amazon Go,glad get visit
27998,92848,Laurie M.,21/08/2019,Amazon Go,wait type store get close home
27999,143529,Nick,21/08/2021,Walmart,absolute bad never order especially large item walmart
28000,143530,Nick,21/08/2021,Walmart,com
28001,143531,Nick,21/08/2021,Walmart,want reliability go amazon walmart terrible online ordering
28002,143533,Ebay customer??,21/08/2021,Walmart,walmart
28003,143534,Ebay customer??,21/08/2021,Walmart,com order total scam
28004,143535,Ebay customer??,21/08/2021,Walmart,order say deliver
28005,143536,Ebay customer??,21/08/2021,Walmart,post office indicate deliver different address list tracking datum
28006,143537,Ebay customer??,21/08/2021,Walmart,obviously track number attach order use different order
28007,143538,Ebay customer??,21/08/2021,Walmart,wonder business one star rating kind associate avoid walmart
28008,143539,Ebay customer??,21/08/2021,Walmart,com future
28009,143540,John Pettis,21/08/2021,Walmart,would give zero star could never shop wallmart online instore joke
28010,143541,for your order,21/08/2021,Walmart,purchase home test kit online
28011,143542,for your order,21/08/2021,Walmart,bile acid urine sample fine
28012,143543,for your order,21/08/2021,Walmart,corticoid disaster
28013,143544,for your order,21/08/2021,Walmart,say saliva test arrive house blood sample
28014,143545,for your order,21/08/2021,Walmart,try draw blood finger blood not flow tube
28015,143546,for your order,21/08/2021,Walmart,definitely not go buy anymore home test kit walmart
28016,143547,for your order,21/08/2021,Walmart,ever want buy home test kit go somewhere else buy
28017,120961,Crystal Judge,21/08/2022,Walmart,place order online pickup
28018,120962,Crystal Judge,21/08/2022,Walmart,go pickup order get home discover broken mirror miss clothe hamper
28019,120963,Crystal Judge,21/08/2022,Walmart,call store report finding place hold minute
28020,120964,Crystal Judge,21/08/2022,Walmart,call transfer pickup phone rang minute
28021,120965,Crystal Judge,21/08/2022,Walmart,call ask not transfer ask manager place hold minute
28022,120966,Crystal Judge,21/08/2022,Walmart,not purchase anything else
28023,121296,Alix Cash,21/08/2022,Walmart,red bottle black magic wet shine car wash not hold name nor advertising
28024,121297,Alix Cash,21/08/2022,Walmart,leave spot
28025,121298,Alix Cash,21/08/2022,Walmart,not clean car
28026,121299,Alix Cash,21/08/2022,Walmart,no foam ability property
28027,121300,Alix Cash,21/08/2022,Walmart,remove shelf
28028,121308,Dwain Stadie,21/08/2022,Walmart,would give walmart no star
28029,121309,Dwain Stadie,21/08/2022,Walmart,system would not let
28030,121310,Dwain Stadie,21/08/2022,Walmart,spend week try get return
28031,121311,Dwain Stadie,21/08/2022,Walmart,return dept not process purchase item visa gift card
28032,121312,Dwain Stadie,21/08/2022,Walmart,purchase visa gift card throw away want return credit visa gift card no long
28033,121313,Dwain Stadie,21/08/2022,Walmart,evey time call min hold several time return specialist inform review everything send walmart gift card guess walmart card never show company lie time favor don order walmart online something go wrong never return fund
28034,121314,Dwain Stadie,21/08/2022,Walmart,stay away
28035,121663,Michelle Earl,21/08/2022,Walmart,tired endless wait check see multiple employee just walk around
28036,121664,Michelle Earl,21/08/2022,Walmart,saturday walmart suck
28037,121752,Michelle Earl,21/08/2022,Walmart,tired endless wait check see multiple employee just walk around
28038,121753,Michelle Earl,21/08/2022,Walmart,saturday walmart suck
28039,183326,M Rayner,22/08/2016,Walmart,shop walmart
28040,183327,M Rayner,22/08/2016,Walmart,com time
28041,183328,M Rayner,22/08/2016,Walmart,like pick store option
28042,183329,M Rayner,22/08/2016,Walmart,could train people little well store pick find box order
28043,90258,MikeR745,22/08/2018,Amazon Go,check
28044,90261,MikeR745,22/08/2018,Amazon Go,wife take amazon go base recommendation millennial child
28045,90262,MikeR745,22/08/2018,Amazon Go,very interesting way acquire grocery lin spot
28046,90263,MikeR745,22/08/2018,Amazon Go,would however remind download amazon go app enter store
28047,90264,MikeR745,22/08/2018,Amazon Go,fact haven download app camn enter store
28048,90265,MikeR745,22/08/2018,Amazon Go,recommend
28049,89886,P5490WRmaryd,22/08/2022,Amazon Go,small selection
28050,89887,P5490WRmaryd,22/08/2022,Amazon Go,interesting concept grab quick bite amazon go
28051,89888,P5490WRmaryd,22/08/2022,Amazon Go,small selection
28052,89889,P5490WRmaryd,22/08/2022,Amazon Go,wich chip well thing could pop microwave
28053,89890,P5490WRmaryd,22/08/2022,Amazon Go,also beer wine
28054,89891,P5490WRmaryd,22/08/2022,Amazon Go,sushi
28055,143499,Mary Fratzke,22/08/2021,Walmart,try return rulinia serious skincare eye cream great product use year come rd party vendor
28056,143500,Mary Fratzke,22/08/2021,Walmart,believe product knock
28057,143503,Mary Fratzke,22/08/2021,Walmart,different color thickness viscosity not get usual result
28058,143504,Mary Fratzke,22/08/2021,Walmart,fifty five dollar waste
28059,143505,Mary Fratzke,22/08/2021,Walmart,walmart not interested vendor deal fake product
28060,143506,Mary Fratzke,22/08/2021,Walmart,enough wal mart online
28061,143507,Mary Fratzke,22/08/2021,Walmart,wish would think check review order
28062,143509,D. Knight,22/08/2021,Walmart,try post walmart review
28063,143510,D. Knight,22/08/2021,Walmart,â€™re prevent
28064,143511,D. Knight,22/08/2021,Walmart,big joe beanbag chair walmart dare call beanbag chair fact fill styrofoam flatten within week
28065,143512,D. Knight,22/08/2021,Walmart,moronic think cheap bean fill
28066,143513,D. Knight,22/08/2021,Walmart,buy two garbage chair every aspect worst sew cheap crap material really paper like
28067,143514,D. Knight,22/08/2021,Walmart,bottom make crap material paper hospital gown
28068,143515,D. Knight,22/08/2021,Walmart,video crazy noise chair make every move make
28069,143516,D. Knight,22/08/2021,Walmart,loud offensive beyond word level scam profiteering go
28070,143517,D. Knight,22/08/2021,Walmart,read review woman include
28071,143518,D. Knight,22/08/2021,Walmart,garbage profiteer could care less dupe people crap
28072,143519,D. Knight,22/08/2021,Walmart,total waste money win let post link video noise chair make
28073,143521,Daniela Rocca,22/08/2021,Walmart,call ask product want buy ask customer service product lady not want check continue hang
28074,143523,Denise Brown,22/08/2021,Walmart,local delivery get bad bad
28075,143524,Denise Brown,22/08/2021,Walmart,either never receive receive damage
28076,143525,Denise Brown,22/08/2021,Walmart,time place order refund ship return pende status time frame
28077,143526,Denise Brown,22/08/2021,Walmart,return something never ship guess need stick amazon pay
28078,143527,Denise Brown,22/08/2021,Walmart,less headache
28079,120900,Claudia Way,22/08/2022,Walmart,leave carriage full merch
28080,120901,Claudia Way,22/08/2022,Walmart,ise
28081,120903,Claudia Way,22/08/2022,Walmart,no register open
28082,120904,Claudia Way,22/08/2022,Walmart,refuse self checkout not getting pay service
28083,120905,Claudia Way,22/08/2022,Walmart,instead open night close save money morning shift
28084,120906,Claudia Way,22/08/2022,Walmart,want shopping early want register open
28085,120907,Claudia Way,22/08/2022,Walmart,quantity stock horrible
28086,120908,Claudia Way,22/08/2022,Walmart,guess blame covid like everything else
28087,120909,Claudia Way,22/08/2022,Walmart,old saybrook ct store
28088,120927,Wolfgang Black,22/08/2022,Walmart,waste two hour time something last week call complain tell someone would contact
28089,120928,Wolfgang Black,22/08/2022,Walmart,never
28090,120929,Wolfgang Black,22/08/2022,Walmart,customer service joke teach critical race theory employee show
28091,120930,Wolfgang Black,22/08/2022,Walmart,walmart too
28092,120931,Wolfgang Black,22/08/2022,Walmart,racist radical hate customer
28093,121016,Kathy Farris,22/08/2022,Walmart,shop walmart main street farmington nm
28094,121017,Kathy Farris,22/08/2022,Walmart,begining
28095,121018,Kathy Farris,22/08/2022,Walmart,emic reasonable
28096,121019,Kathy Farris,22/08/2022,Walmart,today run personal shopper
